Task Time,PC1 Time,PC2 Time,Gaze Calib,s_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,s_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,cart_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm1,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ecm_T_psm3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,psm1_joints,q1,q2,q3,q4,q5,q6,jaw,psm3_joints,q1,q2,q3,q4,q5,q6,jaw,ecm_joints,q1,q2,q3,q4,ecmi_T_ecm,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Sample #,Task Duration (s),Collisions (binary),Collisions (increments),Cumulative Collision Time (s)
""
lci_T_si,,,,,-0.06862863,0.020405926,0.28918043,0.9954184,0.039422706,0.08710944,0.08589885,-0.7688544,-0.6336279,0.04199515,0.6382075,-0.7687182
rci_T_si,,,,,-0.07923411,0.025602402,0.29942667,0.9958235,0.024024375,0.08808153,0.07553092,-0.75875914,-0.6469773,0.051289447,0.6509281,-0.7574048
ecm_T_lc,,,,,-4.4061628e-05,-0.00034663224,-0.01840835,-0.99912,0.030754527,0.028518902,-0.031987965,-0.99852574,-0.043852776,0.027128186,-0.04472645,0.9986309
ecm_T_rc,,,,,-0.0043358393,0.01870579,-0.007592615,-0.99555075,-0.052743673,-0.078081585,0.04863213,-0.9973746,0.053654674,-0.08070653,0.04961868,0.9955021
cart_T_ecmi,,,,,0.0898298,1.3490088,0.48508802,0.99604857,0.0026859348,-0.08876933,-0.05384726,-0.7765921,-0.62769836,-0.07062352,0.629998,-0.7733788
ecmac_T_ecmrep_psm1,,,,,0.08626859,-0.2052861,-0.33370098,0.999004,0.025128257,0.036871605,-0.023534218,0.9987958,-0.04304718,-0.037908904,0.04213656,0.9983924
ecmac_T_ecmrep_psm3,,,,,-0.16209933,-0.49188918,-0.56672233,0.99379694,-0.09876928,0.05111077,0.087427974,0.9779163,0.18983154,-0.068731576,-0.18418549,0.98048544
""
0,10:16:08.746562,NaN,0,,0.027678544,0.04895678,0.07563634,-0.86719364,-0.3694963,-0.33383772,-0.4915846,0.74223167,0.45545247,0.079496846,0.5590749,-0.8252971,,0.13975805,-0.044310603,0.0734036,-0.74278325,-0.6176459,0.25843084,-0.44353852,0.7430736,0.501114,-0.5015441,0.25759503,-0.8258923,,0.0898276,1.3490096,0.4850941,0.99604785,0.0026757233,-0.08877758,-0.053860355,-0.77659214,-0.62769717,-0.07062352,0.629998,-0.7733788,,-0.07248667,0.27898934,-0.07625771,0.8813174,0.28303862,0.3783765,-0.24633461,0.958539,-0.14325568,-0.40323555,0.03304649,0.91449934,,0.054911364,0.44359568,-0.37031066,0.8665555,0.45710677,-0.20033702,-0.4980994,0.766956,-0.40456837,-0.031281263,0.4503687,0.8922945,,0.819814430996177,-0.08605441241748371,0.15336925506000001,0.637038048305985,0.1186004817964023,0.30441355242180734,0.8707872165618427,,-0.6228615745048294,-0.6842264099234173,0.12753160278,1.4491671994215478,0.22722649910992745,0.789629468470602,0.8676836793052913,,-0.06956664232292899,-0.10125745821601603,0.0886362022,-0.034016912529394594,,-2.6710331e-06,3.2782555e-06,-5.00679e-06,0.99999994,-1.0166317e-05,-8.277595e-06,1.01700425e-05,1.0,-9.23872e-07,8.288771e-06,9.834766e-07,0.99999994,NaN,NaN,NaN,NaN,NaN
